employee_id,amount,from_date,to_date
28119,53798,1994-02-08,1995-02-08
105238,61077,1997-03-22,1998-03-22
225002,52818,1988-04-10,1989-04-10
477060,49456,1993-05-25,1994-05-25
255619,47088,1995-11-13,1996-11-12
231039,51336,2000-05-30,2001-05-30
273789,55286,1991-01-06,1992-01-06
86719,53956,1986-12-16,1987-12-16
257100,72396,2000-12-05,2001-12-05
72512,67774,1991-02-21,1992-02-21
65584,67730,1999-05-09,2000-03-04
216284,73441,1999-11-21,2000-11-20
87243,67260,1999-01-28,2000-01-28
31651,78801,2002-01-01,9999-01-01
104016,57426,1992-05-06,1993-05-06
83098,75503,2001-06-20,2002-06-20
416032,111932,1998-04-21,1999-04-21
450672,57129,1992-12-15,1993-12-15
216441,74447,2000-01-08,2001-01-07
235360,67068,2001-11-23,2001-11-27
223938,70657,2000-03-13,2001-03-13
60777,47740,2000-02-20,2001-02-19
80446,69207,2001-02-09,2002-02-09
250079,81713,1997-12-22,1998-12-22
71395,77509,1997-09-13,1998-09-13
483751,48304,1996-04-20,1997-04-20
54700,40000,1992-08-24,1993-08-24
54780,54516,1998-09-18,1999-09-18
407820,67345,2002-08-01,9999-01-01
80163,61738,1997-03-11,1998-03-11
445882,53856,1992-10-07,1993-10-07
484060,43045,1990-03-20,1991-03-20
244056,62714,1998-01-25,1999-01-25
293274,82021,1989-10-19,1990-10-19
25525,40000,1996-12-12,1997-12-12
292601,94520,1999-02-21,2000-02-21
286392,46497,1995-05-16,1996-05-15
244635,50514,2000-08-25,2001-08-25
448161,48671,1997-07-12,1998-07-12
260000,57373,1995-05-29,1996-05-28
47512,60796,2000-07-30,2001-07-30
264789,49865,1996-10-21,1997-10-21
241380,53460,1991-11-19,1992-11-18
15413,40000,1994-01-01,1995-01-01
403127,66635,1993-02-03,1994-02-03
477805,73025,1998-03-16,1999-03-16
244780,75604,2001-10-31,9999-01-01
78132,74014,1992-04-19,1993-04-19
451578,105743,1992-09-30,1993-09-30
83641,55686,1998-05-27,1999-05-27
13221,57449,1994-02-25,1995-02-25
451279,71296,1997-09-05,1998-09-05
258149,48130,1990-09-15,1991-09-15
420026,57844,1996-06-04,1997-06-04
14781,67319,1993-07-11,1994-07-11
260169,44494,1986-11-19,1987-11-19
490612,48257,2001-08-11,9999-01-01
425293,71091,1998-02-24,1999-02-24
74458,74741,1998-02-27,1999-02-27
279853,80009,1994-06-18,1995-06-18
402774,64469,2000-07-06,2001-07-06
208697,64449,1988-10-30,1989-10-29
17402,44157,2001-12-09,9999-01-01
234026,50552,1989-08-09,1990-08-09
76057,89677,1997-06-04,1998-06-04
47303,59875,2002-03-26,9999-01-01
423604,68304,1998-01-12,1999-01-12
238213,53613,1990-11-22,1991-11-22
477137,57999,1987-10-17,1988-10-16
477872,99319,1997-04-11,1998-04-11
278498,115964,1992-10-12,1993-10-12
51781,58999,1995-07-29,1996-07-28
213730,40000,1990-12-15,1991-12-15
405162,73790,1998-05-05,1999-05-05
401381,59476,1996-04-01,1997-04-01
407963,55753,1997-05-07,1998-05-07
16161,90764,2001-07-30,2002-07-30
272466,55819,1994-11-17,1995-11-17
261272,64430,1999-04-28,2000-04-27
102834,100849,2001-07-13,2002-07-13
281872,66766,1988-04-23,1989-04-23
70262,106092,2002-03-24,9999-01-01
298187,71342,1996-10-02,1997-10-02
74390,111922,1998-09-24,1999-09-24
16254,92880,2000-10-02,2001-10-02
491320,73844,1993-07-19,1994-07-19
53041,95764,2000-01-05,2001-01-04
457593,82949,1999-08-04,2000-08-03
23365,49019,1988-05-09,1989-05-09
273352,56435,1993-05-25,1994-05-25
16697,63176,2000-04-26,2001-04-26
211919,57073,1996-02-26,1997-02-25
95600,40000,1993-03-24,1994-03-24
230686,43529,1992-03-13,1993-03-13
268157,67457,1992-03-03,1993-03-03
76221,68613,1997-11-23,1998-11-23
227554,77142,1996-04-18,1997-04-18
492888,67407,2001-05-19,2002-05-19
26536,86080,1995-10-29,1996-10-27
28746,44351,1987-01-03,1988-01-03
464322,70851,1993-06-20,1994-06-20
215880,85379,1995-04-29,1996-04-28
421071,47138,1988-03-21,1989-03-21
108116,87052,2000-11-29,2001-11-29
84819,88626,2002-02-22,9999-01-01
410140,94028,1998-03-01,1999-03-01
73328,52583,1987-01-09,1988-01-09
40676,89058,1999-05-17,2000-05-16
21908,72607,1996-03-18,1997-03-18
103779,70783,1998-06-06,1999-06-06
402511,56110,1994-01-19,1995-01-19
29254,48101,1998-12-28,1999-12-28
45318,63282,1998-08-06,1999-08-06
218111,41802,1998-06-01,1999-06-01
407221,47416,2000-09-12,2001-09-12
78371,83994,1999-08-25,2000-08-24
496023,73025,1999-04-18,2000-04-17
66087,73101,1998-05-26,1999-05-26
409797,47498,1997-02-22,1998-02-22
228585,47310,1988-08-17,1989-08-17
15325,78455,1997-01-01,1998-01-01
441253,54224,1998-05-26,1999-05-26
24161,67922,1996-05-01,1997-05-01
493809,51322,2001-03-19,2002-03-19
60428,71125,1995-01-16,1996-01-16
271049,52881,1997-03-08,1998-03-08
228777,69366,1996-08-08,1997-08-08
50949,104476,2002-07-04,9999-01-01
495361,52355,1993-11-09,1994-11-09
259550,46419,1991-10-30,1992-10-29
269318,59422,1992-04-01,1993-04-01
497554,59268,1992-04-12,1993-04-12
297403,68437,1986-07-13,1987-07-13
207004,45742,1999-01-15,2000-01-15
427211,66554,1998-05-22,1999-05-22
290170,89039,2002-04-15,9999-01-01
64334,55206,1999-07-30,2000-07-29
202421,66832,1994-08-02,1995-08-02
82667,77217,1994-03-28,1995-03-28
92200,46865,1997-05-10,1998-05-10
276963,44336,1989-06-19,1990-06-19
457659,69573,1993-06-19,1994-06-19
404886,94901,2002-07-18,9999-01-01
20280,67390,2002-02-03,9999-01-01
57760,94539,1996-04-25,1997-04-25
48089,65160,1999-04-01,2000-03-31
400589,52549,1993-07-23,1994-07-23
294161,51003,1994-03-09,1995-03-09
290775,71541,1995-09-05,1996-09-04
257972,49039,1992-07-24,1993-07-24
85092,69665,1990-03-02,1991-03-02
293441,79020,1991-08-06,1992-08-05
35909,48290,1993-03-08,1994-03-08
219730,59912,1992-04-19,1993-04-19
56576,68697,1991-02-18,1992-02-18
62714,48255,1994-11-11,1995-11-11
435458,41465,1995-09-12,1996-09-11
403264,40000,1995-10-15,1996-10-14
219076,43463,2001-04-27,2002-04-27
243006,49343,1992-01-27,1993-01-26
59794,52598,1989-03-14,1990-03-14
404668,60412,1996-05-21,1997-05-21
245190,61186,1996-06-27,1997-06-27
248021,44972,1995-09-07,1996-09-06
42361,39514,1990-08-15,1991-08-15
93397,60189,1994-07-11,1995-07-11
34067,79862,1993-10-29,1994-10-29
212983,55936,1989-09-04,1990-09-04
436872,46144,1993-01-04,1994-01-04
212272,85365,1996-12-06,1997-12-06
74325,56424,1985-06-04,1986-06-04
76771,47608,2001-01-02,2002-01-02
201191,74511,1996-06-15,1997-06-15
296727,47784,1999-10-14,2000-10-13
287412,49736,1997-07-08,1998-07-08
81739,42934,1989-10-07,1990-10-07
55102,75349,1997-08-06,1998-08-06
484912,97124,1999-02-22,2000-02-22
258681,67963,1996-12-29,1997-12-29
17271,46963,1996-06-19,1997-06-19
209140,72191,2002-05-28,9999-01-01
437045,62954,1998-05-27,1999-05-27
271019,40136,1993-05-15,1994-05-15
97680,53895,1999-01-20,2000-01-20
46747,69785,2000-06-28,2001-06-28
27137,62728,1999-10-26,2000-10-25
219047,52516,1997-05-24,1998-05-24
464181,47084,1988-12-21,1989-03-24
442175,57296,1997-02-25,1998-02-25
36279,68279,1998-04-13,1999-04-13
11542,66870,1998-06-17,1999-06-17
285673,40000,1986-11-24,1987-11-24
419044,83843,2002-02-20,9999-01-01
13610,52492,2002-05-26,9999-01-01
74113,81091,1991-01-06,1992-01-06
226650,48707,1995-07-16,1996-07-15
32793,55263,1997-07-04,1998-07-04
475921,47613,1994-12-24,1995-12-24
24942,88904,2002-04-10,9999-01-01
221488,64715,1996-09-29,1997-09-29
32605,62414,1999-02-25,2000-02-25
298744,65280,1995-02-05,1996-02-05
84289,44427,2000-09-06,2001-09-06
103730,75485,1993-12-05,1994-12-05
291734,61738,2000-10-10,2001-10-10
35225,88656,2000-06-15,2001-06-15
426392,59743,1998-10-29,1999-10-29
452809,42156,1996-01-30,1997-01-29
289990,66853,1995-09-03,1996-09-02
45053,85347,2000-11-01,2001-11-01
425753,73469,1999-08-26,2000-08-25
56222,50782,1996-01-22,1997-01-21
462660,44342,1998-09-10,1999-09-10
61436,40000,2000-01-06,2001-01-05
108454,77334,1989-04-27,1990-04-27
475994,108152,1998-07-30,1999-07-30
71623,42632,1993-02-27,1994-02-27
106305,58952,1999-04-05,2000-04-04
214838,69200,1997-03-04,1998-03-04
482289,59739,1995-02-26,1996-02-26
11957,70398,1998-04-01,1999-04-01
416957,84262,1999-01-25,2000-01-25
462741,61600,1992-11-12,1993-11-12
476419,92977,1998-07-13,1999-07-13
454405,57041,1991-10-09,1992-10-08
23368,64603,1992-03-07,1993-03-07
258939,59169,1992-07-28,1993-07-28
451194,47689,2000-02-07,2001-02-06
244045,79625,1997-02-04,1998-02-04
287799,64582,1997-08-07,1998-08-07
224327,50785,2000-06-22,2001-06-22
72701,58152,1996-04-10,1997-04-10
222774,45715,1994-08-27,1995-08-27
49711,65141,1996-06-27,1997-06-27
234248,66767,1999-08-02,2000-08-01
403020,59199,2001-11-13,9999-01-01
204805,67528,1991-07-12,1992-07-11
36091,76509,1997-11-17,1998-11-17
261221,68388,1999-06-17,2000-06-16
418254,58852,1995-10-14,1996-10-13
90124,57905,1995-05-09,1996-05-08
229620,78163,1989-02-06,1990-02-06
278054,89960,1998-12-06,1999-12-06
68551,40000,1997-11-10,1998-04-04
228960,64031,2000-02-04,2001-02-03
401604,59131,1989-08-14,1990-08-14
73210,63271,1996-12-02,1997-12-02
274534,42046,1989-08-18,1990-08-18
284235,73129,2001-08-24,9999-01-01
419752,57886,1998-08-17,1999-08-17
202407,62691,1992-03-04,1993-03-04
106667,76057,1997-07-22,1998-07-22
40376,65565,2001-05-17,2002-05-17
489176,46869,1994-06-07,1995-06-07
497242,51709,1997-12-28,1998-12-28
32668,66329,2002-03-19,9999-01-01
100894,99592,1992-08-15,1993-08-15
217742,46283,1989-05-19,1990-05-19
461474,46088,1991-06-17,1992-06-16
23192,52388,1991-07-11,1992-07-10
285773,52314,1988-03-02,1989-03-02
102560,48565,1999-04-14,2000-04-13
287687,74461,2001-02-09,2002-02-09
432216,78363,2001-11-01,9999-01-01
407080,65185,2002-05-01,9999-01-01
79352,44389,1987-07-15,1988-07-14
417054,72484,2001-10-22,9999-01-01
291242,92186,1999-06-26,2000-06-25
45588,52280,2001-08-21,9999-01-01
56936,45636,1991-10-23,1992-10-22
10670,93593,1999-03-21,2000-03-20
54734,76452,1997-05-10,1998-05-10
421831,109909,1999-05-18,2000-05-17
273282,49726,1997-02-14,1998-02-14
404763,40000,1989-06-06,1990-06-06
294236,47754,1996-08-27,1997-08-27
262397,82660,1995-07-27,1996-07-26
299474,47986,1986-10-28,1987-08-11
441084,50744,2001-12-26,9999-01-01
220584,69439,2000-08-02,2001-08-02
216664,64385,1997-02-23,1998-02-23
89739,40000,1989-11-24,1990-11-24
418378,77181,2001-03-10,2002-03-10
403704,64511,1997-05-10,1998-05-10
231001,68431,2000-03-12,2001-03-12
264091,50120,1995-03-17,1996-03-16
459868,63021,1996-03-19,1997-03-19
221911,43197,1996-07-18,1997-07-18
283007,66096,1997-12-15,1998-03-27
456369,63075,1994-09-02,1995-09-02
439386,68504,1996-04-09,1997-04-09
238039,68800,1985-07-04,1986-07-04
202190,70820,2002-07-21,9999-01-01
491869,63541,1995-02-25,1996-02-25
30969,77061,1996-08-17,1997-08-17
496418,86747,1997-05-22,1998-05-22
249778,57960,1990-07-28,1991-07-28
479257,65189,1989-06-18,1990-06-18
253385,47898,1998-11-23,1999-11-23
67296,73550,2001-04-22,2002-04-22
281385,68925,1997-09-02,1998-09-02
105694,61627,2000-06-03,2001-06-03
225635,58101,2001-12-26,9999-01-01
427588,66021,1998-10-13,1999-10-13
449562,66675,2001-02-21,2002-02-21
468994,40000,1986-06-13,1987-06-13
416406,49338,1998-12-10,1999-12-10
65015,50433,1996-11-17,1997-11-17
404059,54295,1997-07-31,1998-02-11
468393,70822,1992-08-31,1993-08-31
288733,67810,1989-05-03,1990-05-03
274081,74656,1999-05-29,2000-05-28
108776,64557,1997-07-05,1998-07-05
401996,102042,1993-05-19,1994-05-19
65546,57067,1994-11-01,1995-11-01
86806,63254,1988-11-06,1989-11-06
89492,97563,2002-05-18,9999-01-01
34790,51394,1993-04-11,1994-04-11
206460,62051,2002-06-09,9999-01-01
418433,43165,1987-08-25,1988-08-24
19485,49261,1999-09-20,2000-09-19
102612,52960,1998-06-20,1999-06-20
50198,75114,1996-03-28,1997-03-28
16908,91917,1987-05-22,1988-05-21
455493,60252,1995-01-20,1996-01-20
480042,48915,1991-01-18,1992-01-18
51001,97986,2000-04-04,2001-04-04
458054,47745,1997-03-17,1998-03-17
414945,58120,1992-04-20,1993-04-20
418232,57858,1997-01-09,1998-01-09
420254,63897,1988-12-22,1989-12-22
291540,67459,2001-10-07,9999-01-01
483808,75317,1999-12-08,2000-12-07
272873,71672,2000-07-05,2001-07-05
424609,63695,1996-11-22,1997-11-22
52635,84141,1989-11-17,1990-11-17
405296,56539,2002-07-11,9999-01-01
76067,55123,1995-09-20,1996-09-19
483526,71417,2000-04-01,2001-04-02
208480,43773,1994-09-25,1995-09-25
60050,57663,1994-01-24,1995-01-24
471909,51064,1995-04-30,1996-04-29
414965,53537,1994-02-10,1995-02-10
96623,51571,1998-10-13,1999-10-13
494381,77582,1985-11-24,1986-11-24
226946,77836,1996-09-03,1997-09-03
419916,45127,1990-05-19,1991-05-19
261522,65652,1999-06-12,2000-06-11
21288,62716,2000-03-14,2001-03-14
294492,50940,1991-06-27,1992-06-26
458998,60523,1993-09-26,1994-09-26
459454,44547,1999-07-25,2000-07-24
218217,67160,1992-03-18,1993-03-18
446451,59166,1998-11-28,1999-11-28
23044,50283,1992-06-04,1993-06-04
441266,55199,1990-11-18,1991-11-18
81909,42281,2001-09-18,9999-01-01
467015,119539,2000-01-24,2001-01-23
38398,74112,1996-02-06,1997-02-05
474333,55587,1995-06-03,1996-06-02
224838,87511,1992-06-23,1993-06-23
63720,45157,1994-06-12,1995-06-12
66128,54672,1998-12-02,1999-12-02
212191,43043,1990-12-29,1991-12-29
483596,49150,1998-01-06,1999-01-06
23491,71565,1996-12-12,1997-12-12
284917,69271,2000-08-12,2001-08-12
484251,67952,2001-01-01,2002-01-01
401942,40000,1993-09-08,1994-09-08
448760,46746,2000-03-18,2001-03-18
48268,61281,1996-02-08,1997-02-07
237731,46281,2002-06-17,9999-01-01
468701,63095,1994-12-09,1995-12-09
232980,75766,1999-10-27,2000-10-26
27953,60787,1989-04-10,1990-04-10
451314,66188,1992-02-08,1993-02-07
268943,51361,1993-11-01,1994-11-01
454428,41702,1987-10-07,1988-10-06
207189,40000,1985-04-25,1986-04-25
421185,64672,1986-08-06,1987-08-06
425856,81301,1997-03-15,1998-03-15
461461,55831,1996-10-30,1997-10-30
499529,70680,1998-03-07,1999-03-07
454494,46302,2001-09-01,9999-01-01
33200,75091,1999-04-11,2000-04-10
405012,87583,1997-08-05,1998-08-05
42184,70013,2002-02-09,9999-01-01
416009,86647,1992-05-03,1993-05-03
429063,61622,1994-04-20,1995-04-20
476994,64119,1996-05-26,1997-05-26
278776,40000,1994-02-16,1995-02-16
248716,66709,1999-07-09,2000-07-08
291217,69942,1991-09-19,1992-09-18
242715,50695,1995-04-14,1996-04-13
287723,82663,1996-07-27,1997-07-27
77840,77781,1998-01-28,1999-01-28
418693,56607,1992-10-17,1993-10-17
68113,61175,1992-04-30,1993-04-30
203055,92839,2001-09-09,9999-01-01
426255,46536,1989-02-01,1990-02-01
475426,59960,1998-06-29,1999-06-29
20610,60136,1998-03-04,1999-03-04
61739,72692,1994-01-22,1995-01-22
489906,75251,1997-02-02,1998-02-02
410234,48148,1993-07-29,1993-10-30
447826,51559,1992-01-05,1993-01-04
21184,51360,1996-11-28,1997-11-28
224454,67065,1998-08-31,1999-08-31
285860,44507,1991-12-24,1992-12-23
411026,40000,1993-09-22,1994-09-22
223516,40527,1990-10-05,1991-10-05
417297,48066,1995-11-12,1996-11-11
31035,89687,2001-07-01,2002-07-01
251200,51509,1995-12-23,1996-12-22
221513,66469,2001-05-29,2002-05-29
15356,47162,2002-01-18,2002-04-18
228881,63156,1996-12-11,1997-12-11
401429,66446,2000-01-17,2001-01-16
406465,63416,2001-03-28,2002-03-28
79990,77988,1999-03-26,2000-03-25
239515,74439,1998-04-13,1999-04-13
61115,50013,1995-12-09,1996-12-08
66552,40000,1986-01-12,1987-01-12
29515,40000,1989-12-30,1990-12-30
442636,53521,1991-12-04,1992-12-03
457301,71769,1991-05-05,1992-05-04
484582,95886,2001-03-16,2002-03-16
228090,74280,1998-08-18,1999-08-18
42350,88278,1999-03-28,2000-03-27
446991,62135,1994-11-29,1995-11-29
20465,78354,1999-06-18,2000-06-17
217940,61492,2000-06-13,2001-06-13
35305,91298,1996-05-07,1997-05-07
93136,95408,1995-12-14,1996-12-13
224228,78030,2000-10-17,2001-10-17
407052,89213,1999-12-14,2000-12-13
257292,71348,2000-10-30,2001-10-30
202260,60745,2002-04-13,9999-01-01
484701,71572,1993-07-14,1994-07-14
250995,42055,1997-02-17,1998-02-17
11311,72134,2000-12-13,2001-12-13
422468,54231,1999-02-14,2000-02-14
490353,71551,2002-04-02,9999-01-01
72070,68524,1993-05-29,1993-09-21
66822,62892,1999-04-07,2000-04-06
100267,40000,1992-04-14,1993-04-14
207590,82229,2000-11-27,2001-11-27
475677,65682,1998-04-02,1999-04-02
408855,89016,1998-06-13,1999-06-13
231132,50931,1989-11-15,1990-11-15
41335,55232,1995-01-27,1996-01-27
34273,79692,1994-04-12,1995-04-12
473785,58660,2000-06-16,2001-06-16
472426,62271,1996-06-01,1997-06-01
288953,66830,1997-08-04,1998-08-04
41475,46272,1995-02-03,1996-02-03
88187,53310,2002-05-09,9999-01-01
211191,40000,1989-02-10,1990-02-10
405104,74157,1996-02-16,1997-02-15
10387,66524,1999-01-06,2000-01-06
248301,62162,1991-04-08,1992-04-07
216082,69198,2001-05-29,2002-05-29
414545,68233,1997-05-15,1998-05-15
102903,45600,1992-08-23,1993-08-23
241251,69484,2001-01-01,2002-01-01
268497,79573,1990-09-28,1991-09-28
16758,78392,2001-10-21,9999-01-01
244479,50599,1994-04-26,1995-04-26
49374,42436,2000-10-28,2001-10-28
207801,60609,1992-11-09,1993-11-09
297775,45530,1992-01-03,1993-01-02
473914,65490,1997-06-24,1998-06-24
265399,51238,1991-02-03,1992-02-03
226035,42259,1999-10-30,2000-10-29
458983,70181,2001-10-08,9999-01-01
218962,73316,1992-12-08,1993-12-08
76611,44700,1991-12-10,1992-12-09
409649,63818,1988-01-17,1989-01-16
297790,66064,2000-03-05,2001-03-05
105872,94066,1990-05-09,1991-05-09
464575,44485,1993-08-12,1994-08-12
293429,60455,1999-05-24,2000-05-23
478440,65784,1998-12-31,1999-12-31
479742,59230,2000-08-31,2001-08-31
434713,51805,1996-02-06,1997-02-05
452976,64266,1996-04-27,1997-04-27
82825,59003,1999-02-09,2000-02-09
90578,48440,1997-08-27,1998-08-27
34369,47013,1993-02-05,1994-02-05
201034,47446,1990-05-25,1991-05-25
462652,57413,1993-12-10,1994-12-10
232491,76862,1996-09-30,1997-09-30
435752,74885,1998-01-06,1999-01-06
59527,54819,1992-02-01,1993-01-31
57474,100997,2000-01-07,2001-01-06
295352,55547,1997-03-31,1998-03-31
96061,79499,1992-04-29,1993-04-29
404833,40363,1992-11-10,1993-11-10
281054,39552,1988-09-22,1989-09-22
425842,40000,1985-05-14,1986-05-14
80593,54387,1998-04-14,1999-04-14
454075,40000,1994-11-12,1995-11-12
419552,68955,1995-10-26,1996-10-25
226110,68698,1998-10-08,1999-10-08
273470,46378,1998-06-30,1999-04-20
62302,52005,2000-04-08,2001-04-08
105800,93271,1996-05-09,1997-05-09
57574,46279,1993-01-10,1994-01-10
455542,55958,1999-05-28,2000-05-27
422183,84657,1988-10-12,1989-10-12
67817,41858,1993-02-09,1994-02-09
61989,79818,1994-01-21,1995-01-21
49532,54899,1991-08-12,1992-08-11
488911,62500,1991-06-01,1992-05-31
417571,87970,1996-06-06,1997-06-06
66954,100548,1994-03-11,1995-03-11
95973,44628,1995-08-20,1996-08-19
484633,42361,1993-11-01,1994-11-01
233858,77021,1999-07-03,2000-07-02
226323,47543,1998-08-07,1998-10-16
37344,62025,1995-08-02,1996-08-01
498331,78225,2002-06-25,9999-01-01
267946,67404,1989-03-09,1990-03-09
459965,50435,2002-03-12,9999-01-01
88290,68358,1997-07-16,1998-07-16
452199,54026,2002-02-21,9999-01-01
457035,67059,1999-10-14,2000-10-13
423502,91307,2000-11-13,2001-11-13
423054,61665,2001-06-13,2002-06-13
431852,85318,2000-07-10,2001-07-10
51412,89476,1992-09-17,1993-09-17
51175,90065,1997-04-10,1998-04-10
407851,46543,1994-10-18,1995-10-18
414870,62051,2002-07-30,9999-01-01
456308,71957,1998-06-08,1999-06-08
462356,65379,1999-12-11,2000-12-10
422659,93598,1987-08-31,1988-08-30
104748,54135,1995-01-16,1996-01-16
464787,62627,1992-02-05,1993-02-04
65364,79777,1997-11-29,1998-11-29
224932,57862,1996-11-05,1997-04-20
467413,66224,1992-05-10,1993-05-10
243111,53125,1992-07-22,1993-07-22
410443,55936,1997-12-29,1998-12-29
436062,68800,1986-08-02,1987-08-02
487985,50537,2000-07-15,2001-07-15
248892,48152,1995-12-25,1996-12-24
296154,58694,1998-02-10,1999-02-10
211612,64871,1992-06-22,1993-06-22
226272,76121,1992-03-05,1993-03-05
84556,51411,2000-08-27,2001-08-27
62192,91103,1999-08-05,2000-08-04
240005,84303,1992-01-19,1993-01-18
478589,79778,1997-12-03,1998-12-03
468163,49183,1996-06-26,1997-06-26
225301,85221,2000-11-13,2001-11-13
211371,46778,1997-04-26,1998-04-26
494099,87131,1994-05-29,1995-05-29
469394,64356,1998-11-08,1999-11-08
471181,43355,1992-03-06,1993-03-06
432426,68664,2000-03-22,2001-03-22
24430,48994,1999-07-10,2000-07-09
285962,60018,2000-11-07,2001-11-07
444501,47872,1991-10-15,1992-10-14
293559,88198,1993-07-08,1994-07-08
421598,82898,1999-11-12,2000-11-11
272441,52231,1991-03-04,1992-03-03
80649,123259,1999-11-23,2000-11-22
491018,55999,1991-12-23,1992-12-22
48700,53436,1999-05-03,2000-05-02
251476,83588,1997-10-21,1998-10-21
70715,69724,1995-02-01,1996-02-01
223801,98443,1997-03-21,1998-03-21
32204,71372,1987-10-14,1988-10-13
10512,46327,1991-11-28,1992-11-27
87358,42704,1987-07-27,1988-07-26
466511,51376,1994-09-28,1995-09-28
447199,60808,1998-06-15,1999-06-15
241237,51519,1992-03-27,1993-03-27
413415,43498,1998-11-02,1999-04-04
226860,72943,1993-02-02,1994-02-02
447240,112345,1989-11-05,1990-11-05
242974,40652,2000-10-30,2001-10-30
84933,56251,1994-08-26,1995-08-26
239602,74740,1995-08-28,1996-08-27
27978,65277,1995-08-27,1996-08-26
218444,50056,1990-04-16,1991-04-16
21219,50575,1992-05-26,1993-05-26
58272,47616,1986-06-29,1987-06-29
461453,77983,1995-08-01,1996-07-31
267127,54953,1994-09-12,1995-09-12
83437,48356,2001-10-17,9999-01-01
109053,53756,1998-11-24,1999-11-24
207649,60033,1998-06-19,1999-06-19
20384,45251,1988-03-01,1989-03-01
261333,86241,1993-08-27,1994-08-27
450003,70652,2000-05-18,2001-05-18
70435,72491,1989-08-26,1990-08-26
61403,40553,1988-10-12,1989-10-12
462068,78959,2001-01-19,2002-01-19
426581,85553,1998-07-09,1999-07-09
65174,71076,2000-10-17,2001-10-17
259601,43967,1999-09-04,2000-09-03
63284,45381,2000-08-19,2001-08-19
29732,71743,1995-06-16,1996-06-15
221166,83520,1993-05-05,1994-05-05
493826,64562,2000-01-09,2001-01-08
80022,67147,2001-05-17,2002-05-17
30012,56821,1988-07-23,1989-07-23
23786,90470,2000-06-15,2001-06-15
39953,94405,2001-04-20,2002-04-20
206943,90619,1993-11-21,1994-11-21
461209,59059,1998-12-01,1999-12-01
10352,41803,2000-12-15,2001-12-15
476727,77930,1999-01-05,2000-01-05
425109,111746,1998-02-04,1999-02-04
207251,48166,2000-10-18,2001-10-18
493846,92260,1999-08-20,2000-08-19
400993,81144,2002-05-28,2002-05-30
266708,50432,2002-04-10,9999-01-01
240646,53104,2000-09-15,2001-09-15
14600,48124,1992-10-23,1993-10-23
42965,40000,1986-10-01,1987-10-01
405904,59648,1993-08-10,1994-08-10
245540,51806,1991-05-21,1992-05-20
418703,99507,2002-07-18,9999-01-01
94322,78805,1998-09-26,1999-09-26
263867,85456,1998-06-19,1999-06-19
401506,47908,1998-03-31,1999-03-14
425510,130171,2000-11-22,2001-11-22
450423,86117,1998-04-17,1998-06-19
278162,47784,1997-07-23,1998-07-23
419316,89855,1998-07-02,1999-07-02
209996,87134,1999-05-27,2000-05-26
85783,74103,1998-03-18,1998-07-15
261440,67354,2000-07-10,2001-07-10
217139,60825,1999-06-10,2000-06-09
203625,40000,1986-06-04,1987-06-04
407006,82301,1997-08-30,1998-08-30
453411,73298,1995-10-30,1996-10-29
212636,74725,1997-04-11,1998-04-11
253834,76670,1989-05-31,1990-05-31
487103,104018,1992-02-05,1993-02-04
451656,109416,1997-01-12,1998-01-12
37658,60585,1990-11-07,1991-11-07
67613,48084,1988-09-28,1989-09-28
459542,75489,1996-03-07,1997-03-07
39119,58117,2000-07-28,2001-07-28
403547,45682,1990-08-10,1991-08-10
272709,64562,2002-07-17,9999-01-01
446181,57012,1999-02-19,2000-02-19
282738,109436,2002-02-18,9999-01-01
83981,76326,1997-08-02,1998-08-02
20072,71013,1997-12-05,1998-12-05
484464,46686,1992-02-27,1993-02-26
54065,61177,1990-04-01,1991-04-01
221846,69849,1996-02-12,1997-02-11
267692,50716,1986-05-20,1987-05-20
273125,40000,1999-10-02,2000-10-01
469368,105507,1999-06-13,2000-06-12
205181,60613,1998-07-08,1999-07-08
28475,57425,2000-01-01,2000-12-31
284659,64283,1996-08-28,1997-08-28
223984,76650,1991-05-30,1992-05-29
56063,48277,1991-06-24,1992-06-23
438743,60879,1998-03-18,1999-03-18
24078,67165,1988-02-22,1989-02-21
492641,128152,1994-07-11,1995-07-11
428531,40000,1985-10-01,1986-10-01
24278,74089,2001-08-21,9999-01-01
90387,50742,1997-01-08,1998-01-08
265879,43388,1988-06-10,1989-06-10
25348,55206,1993-09-16,1994-09-16
19942,43318,1992-10-09,1993-10-09
107038,42479,2000-02-26,2001-02-25
209087,53097,1998-09-22,1999-09-22
298168,57163,2000-05-18,2001-05-18
283035,64088,1994-07-01,1995-07-01
470578,78718,1995-07-25,1996-07-24
410211,52355,1998-11-24,1999-11-24
15382,84457,2000-12-22,2001-12-22
430316,73395,2000-11-04,2001-11-04
54589,60182,1992-10-13,1993-10-13
223344,102081,1997-07-25,1998-07-25
68930,47653,2002-04-21,9999-01-01
232216,75460,1993-03-03,1994-03-03
481795,59172,1994-09-17,1995-09-17
293407,78289,1998-08-06,1999-08-06
202225,51098,1994-03-04,1995-03-04
260389,43591,1991-06-13,1992-06-12
211817,74717,2000-10-12,2001-10-12
58494,54151,1996-12-28,1997-12-28
295011,42902,1998-05-30,1999-05-30
479234,71012,1999-03-01,2000-02-29
285537,45513,1996-07-01,1997-07-01
29172,63069,1998-06-24,1999-06-24
218637,52445,1997-10-22,1998-10-22
469696,85821,1986-10-01,1987-10-01
73892,56410,1987-09-24,1988-09-23
