employee_id,amount,from_date,to_date
298337,45378,1998-01-24,1999-01-24
417178,97749,2002-07-12,9999-01-01
30104,40717,1999-04-15,2000-04-14
250956,74107,1989-08-18,1990-08-18
239258,89500,1995-09-21,1996-09-20
408248,64322,1994-10-12,1995-10-12
81436,63759,1998-10-06,1999-10-06
228136,73148,1999-06-19,2000-06-18
467203,52212,1988-05-03,1989-05-03
59933,67296,2000-04-08,2001-04-08
298610,49487,1995-06-26,1996-06-25
33553,93109,1989-07-08,1990-07-08
431742,101530,2000-07-09,2001-07-09
420042,67715,1998-03-11,1999-03-11
464079,41124,2001-01-14,2002-01-14
104303,70323,1995-03-03,1996-03-02
250248,40000,1986-12-02,1987-12-02
409209,52900,2002-02-17,9999-01-01
209947,53107,1997-11-27,1998-11-27
436469,56761,1995-01-01,1996-01-01
468018,42651,1987-08-23,1988-08-22
225562,71822,2002-05-29,9999-01-01
483036,62076,2000-11-21,2001-11-21
494553,40000,1988-09-29,1989-09-29
275787,39725,1993-05-01,1994-05-01
263399,67505,2001-09-14,9999-01-01
455820,79816,1988-06-10,1989-06-10
286807,76922,2001-02-10,2002-02-10
230888,48274,1992-08-09,1993-07-09
206532,50920,1997-07-18,1998-07-18
66457,58009,1997-09-21,1998-04-10
430465,97523,1996-08-20,1997-08-20
464234,65445,1996-08-19,1997-08-19
452928,70140,1997-08-15,1998-08-15
432897,56561,1995-06-10,1996-06-09
24759,82236,1997-01-30,1998-01-30
491928,61345,1989-11-14,1990-06-10
204150,77385,2001-10-28,9999-01-01
43385,70488,1986-08-16,1987-08-16
427784,80382,1996-07-09,1997-07-09
457048,73064,1996-04-12,1997-04-12
436360,47172,1994-12-28,1995-12-28
221499,74062,1997-01-15,1998-01-15
464513,95372,1995-06-25,1996-06-24
238987,75310,1990-12-18,1991-12-18
93351,50996,1995-11-14,1996-11-13
18590,91681,1997-01-21,1998-01-21
234417,62503,1996-09-10,1997-09-10
458995,67644,1999-09-25,2000-09-24
467691,52755,1999-03-28,2000-03-27
48524,44398,1995-06-11,1996-06-10
77950,94278,1996-09-30,1997-09-30
213017,43015,1995-09-15,1996-09-14
245396,48366,2002-03-02,9999-01-01
256191,42951,1988-01-16,1989-01-15
452861,60126,1993-01-18,1994-01-18
421149,45626,1988-12-21,1989-07-23
106708,62669,1999-01-17,2000-01-17
106118,72296,1996-07-21,1997-07-21
15911,58720,1996-01-12,1997-01-11
232739,84238,1999-04-11,2000-04-10
236348,80785,1999-10-06,2000-10-05
446366,46333,1991-11-11,1992-11-10
11277,54521,1998-07-18,1999-07-18
33783,60448,2001-03-29,2002-03-29
76053,88181,1995-10-07,1996-10-06
230215,78654,1994-10-27,1995-10-27
491596,49881,1992-07-28,1993-07-28
463537,44965,1988-03-18,1989-03-18
426919,53282,2002-02-09,9999-01-01
58455,62658,1999-11-26,2000-11-25
276233,69212,2000-08-27,2001-08-27
251610,59143,1992-12-18,1993-12-18
476769,40000,1993-05-29,1994-05-29
403012,50748,1998-06-19,1999-06-19
291799,60573,1996-01-20,1997-01-19
473792,88468,1996-12-10,1997-12-10
33394,64774,1994-12-02,1995-12-02
10058,67913,1997-04-23,1998-04-23
419371,48506,1989-12-23,1990-12-23
400426,71366,2002-01-23,9999-01-01
246041,55675,1990-03-02,1991-03-02
59766,84120,1998-05-31,1999-05-31
409158,49519,1993-04-18,1994-04-18
413159,40000,1995-03-11,1996-03-10
91464,71033,1996-03-03,1997-03-03
56843,94450,2001-08-31,9999-01-01
220781,92846,2001-07-15,2002-07-15
442291,64754,1994-01-16,1995-01-16
443100,48954,1989-02-18,1990-02-18
485768,40000,1990-02-08,1991-02-08
296154,58694,1998-02-10,1999-02-10
233280,47317,1990-10-08,1991-10-08
109632,48185,2000-06-01,2001-06-01
261818,45027,1999-06-21,2000-06-20
20868,66407,2002-06-11,9999-01-01
268757,60740,1995-10-12,1996-10-11
73120,72311,1997-01-28,1998-01-28
62729,62596,1993-10-30,1994-10-30
102371,78789,1998-09-26,1999-09-26
254786,61612,2000-12-06,2001-12-06
274572,48468,2001-06-29,2002-06-29
234977,86545,2000-05-04,2001-05-04
412707,40338,1999-06-25,2000-06-24
262982,57873,1999-02-21,2000-02-21
44362,101011,1991-12-13,1992-12-12
47577,56249,1995-05-09,1996-05-08
91955,96945,1994-11-11,1995-11-11
42608,45274,1987-03-25,1988-03-24
449056,53338,1995-08-17,1996-08-16
49539,55143,2001-03-08,2002-03-08
475277,99457,2000-05-15,2001-05-15
473989,60678,1998-12-19,1999-12-19
87535,76491,1989-09-18,1990-09-18
472199,43264,1995-12-27,1996-12-26
471530,65692,1993-08-13,1994-08-13
249353,56179,1993-02-09,1994-02-09
213457,54445,1995-02-13,1996-02-13
21671,90565,2000-11-05,2001-11-05
245165,43824,1991-12-23,1992-12-22
410695,53498,1996-01-07,1997-01-06
414382,41038,1992-11-27,1993-11-27
418175,47063,1996-10-26,1997-10-26
281881,83251,2000-01-27,2001-01-26
458317,54274,1998-12-02,1999-12-02
245011,50832,1995-04-01,1996-03-31
101345,46451,2000-01-12,2001-01-11
104220,55027,2000-12-26,2001-12-26
466989,81535,1996-03-22,1997-03-22
22438,67750,1990-12-22,1991-12-22
296212,81721,2002-06-27,9999-01-01
69725,60004,1994-09-23,1995-09-23
414506,55660,1991-09-25,1992-09-24
52913,46289,1998-07-18,1999-07-18
68732,47239,1989-12-30,1990-12-30
462705,87810,2002-01-09,9999-01-01
412154,63290,2001-02-15,2002-02-15
256275,105037,2002-07-14,9999-01-01
53252,60699,1994-09-29,1995-09-29
444522,57140,1996-02-05,1997-02-04
11502,42626,2000-12-03,2001-12-03
214942,61188,1994-07-03,1995-07-03
35617,42795,1986-02-04,1987-02-04
467194,46919,1993-10-28,1994-10-28
490998,49623,1994-04-30,1995-04-30
493469,62234,1999-02-16,2000-02-16
227930,56142,1994-02-18,1995-02-18
460717,78273,1991-01-15,1992-01-15
432286,68053,1996-12-08,1997-12-08
283878,57654,1997-12-28,1998-12-28
107795,63477,1992-08-06,1993-08-06
267118,54295,1992-07-05,1993-07-05
67447,70691,1994-01-03,1995-01-03
50631,62772,2000-06-15,2001-06-15
286826,40000,1988-06-07,1989-06-07
105153,56066,1998-12-19,1999-12-19
217891,116209,2001-01-30,2002-01-30
35211,64213,1993-02-06,1994-02-06
478440,65784,1998-12-31,1999-12-31
14398,41978,1999-07-26,2000-07-25
469119,66779,2002-03-15,9999-01-01
455064,51135,1992-11-13,1993-11-13
474287,48223,1994-07-22,1995-07-22
416385,56604,2001-02-05,2002-02-05
265786,47545,1989-06-29,1990-06-29
221245,60546,2001-09-15,2002-05-24
408148,75593,1997-03-06,1998-03-06
408610,63830,1991-08-10,1992-08-09
255313,76823,1997-03-27,1998-03-27
77083,63421,1996-01-10,1997-01-09
16886,77610,1992-01-28,1993-01-27
456987,97956,2000-08-29,2001-08-29
36318,84783,2001-05-13,2002-05-13
433393,59981,2002-03-18,2002-05-23
86101,89553,2001-09-25,9999-01-01
458417,51080,1995-03-13,1996-03-12
14577,40000,1991-06-29,1992-06-28
453203,72343,1985-04-14,1986-04-14
47935,42751,1994-10-29,1995-10-29
269219,53302,2002-06-10,9999-01-01
400622,45403,1990-09-10,1991-09-10
222702,78788,1992-02-09,1993-02-08
295114,60500,1998-08-30,1999-08-30
483426,43496,1989-04-09,1990-04-09
257710,48304,1994-11-13,1995-11-13
270472,69166,1996-02-20,1997-02-19
72060,80772,2000-08-05,2001-08-05
464228,71776,1993-01-20,1994-01-20
257756,109581,1993-07-25,1994-07-25
205319,63545,2001-02-07,2002-02-07
455695,75867,1988-11-26,1989-11-26
477829,56192,1995-05-17,1996-05-16
438565,78918,1996-12-20,1997-12-20
100841,58404,1992-11-12,1993-11-12
72415,63755,1998-06-09,1999-06-09
223771,56275,1998-11-25,1999-11-25
490969,75652,2001-03-22,2002-03-22
205195,83838,1991-04-27,1992-04-26
292295,60436,1998-02-15,1999-02-15
246035,59494,1999-02-21,2000-02-21
84254,59750,1990-08-20,1991-08-20
62337,49373,1990-03-11,1991-03-11
101938,72552,1998-08-16,1999-08-16
498719,72863,1990-05-20,1991-05-20
82351,40000,1989-10-27,1990-10-27
400672,40915,1998-05-09,1999-05-09
87916,54879,2001-05-06,2002-05-06
60786,46466,2000-07-31,2001-07-31
423347,98894,1992-08-24,1993-08-24
454279,89940,1994-12-04,1995-12-04
459963,40466,1998-05-23,1999-05-23
71763,70750,1987-11-19,1988-11-18
486897,60888,1994-04-07,1995-04-07
86109,71491,1991-07-28,1992-07-27
62151,40000,1987-04-03,1987-09-08
478962,40441,1992-04-13,1993-04-13
24868,40000,1994-11-28,1995-11-28
101499,82128,2001-08-25,9999-01-01
468788,51089,1993-05-26,1994-05-26
453896,63783,2000-04-28,2001-04-28
239301,61500,1998-11-22,1999-11-22
100884,57933,2001-12-13,9999-01-01
80614,47374,1990-02-28,1991-02-28
271404,107553,2002-02-01,9999-01-01
432839,48631,1999-11-05,2000-11-04
441100,82573,2001-03-31,2002-03-31
252318,41653,1996-11-16,1997-11-16
428013,84964,2000-01-26,2001-01-25
216564,44476,1999-04-06,2000-04-05
493049,40000,1995-10-07,1996-10-06
17500,47111,1989-09-25,1990-09-25
107263,47569,1988-09-21,1989-09-21
285834,76136,1999-11-27,2000-11-26
203183,65684,1991-03-09,1992-03-08
241567,63095,2002-04-29,9999-01-01
21870,50776,1990-11-18,1991-11-18
297083,60133,1994-11-30,1995-11-30
228129,99495,2002-01-16,9999-01-01
52211,82086,2001-10-15,9999-01-01
489611,100320,2002-06-01,9999-01-01
272551,55994,1989-11-03,1990-11-03
242217,56461,2001-11-02,9999-01-01
404473,74813,1988-03-14,1989-03-14
268302,61654,2001-11-02,9999-01-01
11438,57252,1998-08-30,1999-08-30
406522,42136,1993-09-02,1994-06-24
456127,59036,1990-12-10,1991-12-10
56710,66160,1999-09-22,2000-09-21
468894,75636,1997-07-27,1998-05-29
497061,46405,1998-10-06,1999-10-06
89112,40942,1985-03-06,1986-03-06
224819,53127,1999-10-23,2000-10-22
429741,42089,1987-04-23,1988-04-22
234133,54628,1994-06-04,1995-06-04
49817,64783,2000-07-11,2001-07-11
109161,73081,1995-10-01,1996-09-30
263823,44792,1998-03-12,1999-03-12
13732,65836,1993-02-10,1994-02-10
264128,98920,1992-02-20,1993-02-19
39577,40000,1992-09-29,1993-09-29
15629,64881,2001-12-04,9999-01-01
30860,95956,2001-06-22,2002-06-22
474714,73233,1998-07-03,1999-07-03
67367,77782,1986-08-21,1987-08-21
29237,70022,2001-06-21,2002-06-21
249159,97417,1999-05-28,2000-05-27
298811,84809,2000-05-19,2001-05-19
415279,54313,2000-06-12,2001-06-12
45144,63401,1988-11-22,1989-11-22
459483,70042,1998-05-21,1999-05-21
69803,79750,1991-07-08,1992-07-07
74521,45572,1991-12-04,1992-12-03
79749,94276,2001-10-04,9999-01-01
438968,40000,1991-04-23,1992-04-22
244045,79625,1997-02-04,1998-02-04
265591,52890,1998-04-12,1999-04-12
457252,63359,1989-07-21,1990-07-21
480737,76199,2001-02-13,2002-02-13
203421,46896,1997-05-04,1998-05-04
292197,46786,1991-09-06,1992-09-05
81446,68591,1988-07-03,1989-07-03
408422,40000,1998-10-25,1999-10-25
214496,59471,1999-03-08,2000-03-07
455404,62018,1993-06-29,1994-06-29
278017,47628,1997-03-14,1998-03-14
60987,71677,2000-10-13,2001-10-13
476924,66127,2002-02-03,9999-01-01
239905,43195,1997-01-31,1998-01-31
93759,83074,2001-12-11,2002-03-19
48882,44678,1997-06-06,1998-06-06
34564,75663,1993-09-14,1994-09-14
447666,70658,1997-04-25,1998-04-25
274682,44293,1999-09-04,2000-09-03
248572,129399,2000-02-03,2001-02-02
65845,94587,2002-04-18,9999-01-01
294812,40000,1989-11-04,1990-11-04
41747,55617,1985-10-25,1986-10-25
282847,46284,1996-03-04,1997-03-04
472626,82855,2000-06-13,2001-02-25
85944,50930,1999-01-01,1999-12-09
299819,60298,1995-07-15,1996-07-14
109391,59301,1990-02-20,1991-02-20
91845,63164,1997-08-24,1998-08-24
290254,52341,1993-11-20,1994-11-20
238534,84849,1999-03-06,2000-03-05
283120,72007,2002-02-26,2002-05-30
268924,57344,1997-08-19,1998-08-19
420104,42039,1992-08-05,1993-08-05
261440,67354,2000-07-10,2001-07-10
245415,72761,1994-11-16,1995-11-16
410789,59781,2000-10-28,2001-10-28
93540,57082,2002-01-28,9999-01-01
298952,62731,1998-03-31,1999-03-31
423699,44977,1988-02-25,1989-02-24
254344,68237,1998-09-24,1999-09-24
278552,65271,1994-09-03,1995-09-03
285461,66438,2001-01-08,2002-01-08
22361,62746,2002-06-21,9999-01-01
293895,60033,1993-09-19,1994-09-19
223992,69415,1994-07-13,1995-07-13
59494,74454,1998-05-10,1999-05-10
485675,52019,1993-10-18,1994-10-18
419600,39522,1991-02-13,1992-02-13
34681,62131,1999-03-09,2000-03-08
467171,90392,2001-04-26,2002-04-26
496304,85268,1996-10-09,1997-10-09
68368,49874,1995-08-24,1996-08-23
13972,50636,1992-06-27,1993-06-27
255523,54783,1994-07-13,1995-07-13
486549,40000,1986-03-29,1987-03-29
487603,44513,1997-06-02,1998-06-02
88118,85645,1991-10-08,1992-10-07
250805,71118,1996-06-28,1997-06-28
246314,44176,1987-03-16,1988-03-15
109144,67750,2001-12-25,9999-01-01
248289,86487,1991-05-26,1992-05-25
265223,52057,1998-11-08,1999-11-08
496077,116661,2001-12-13,9999-01-01
242770,70356,1989-02-19,1990-02-19
204201,60972,1992-12-17,1993-12-17
101612,102531,1997-09-21,1998-09-21
15393,72524,1996-11-24,1997-11-24
23219,71770,1998-10-29,1999-10-29
40862,51132,1998-10-23,1999-10-23
55711,90658,1998-02-13,1999-02-13
94661,74938,2001-03-03,2002-03-03
498862,75983,1994-12-04,1995-12-04
82552,94423,1998-06-25,1999-06-25
24107,51750,1994-02-16,1995-02-16
214477,48182,1995-10-23,1996-10-22
494607,68821,2000-11-13,2001-11-13
40287,54468,2000-09-12,2001-09-12
29089,73519,1997-04-08,1998-04-08
420703,75848,1994-03-08,1995-03-08
433544,51504,1999-03-07,2000-03-06
461768,42624,1991-08-19,1992-08-18
291980,42468,1992-09-24,1993-09-24
468660,71722,2002-02-24,9999-01-01
430650,72088,1997-08-16,1998-08-16
422535,88891,1993-07-21,1994-07-21
47134,53378,1999-05-23,2000-05-22
250414,49148,2000-05-05,2001-05-05
247547,41978,1991-01-19,1992-01-19
494574,67382,1997-07-20,1998-07-20
459019,62032,1997-07-10,1998-07-10
218117,42541,2001-01-28,2002-01-28
434123,69898,1991-11-06,1992-11-05
36597,103505,2002-05-11,9999-01-01
491237,47260,1996-04-09,1997-04-09
239125,67617,1997-06-07,1998-06-07
417805,53951,1996-02-15,1996-07-15
28320,68921,2001-11-28,9999-01-01
74107,51768,2000-06-01,2001-06-01
109243,49097,1994-06-09,1995-06-09
31443,62068,2000-01-20,2001-01-19
489858,41828,1988-03-29,1989-03-29
18520,67945,1988-07-17,1989-07-17
485163,53995,1995-10-03,1996-10-02
13279,48824,1999-02-17,2000-02-17
294739,53511,1994-02-05,1995-02-05
226162,61867,2001-05-24,2002-05-24
288492,78544,1995-08-19,1996-08-18
466738,93115,1998-04-08,1999-04-08
64253,88656,1995-09-29,1996-09-28
108759,82033,2000-03-27,2001-03-27
223564,75046,1996-09-30,1997-09-30
414201,73799,1997-10-24,1998-10-24
261794,68570,2002-02-06,9999-01-01
422399,40000,1987-03-30,1988-03-29
237339,48443,1995-01-08,1996-01-08
469926,79212,1995-09-30,1996-09-29
443099,61126,1998-10-30,1999-10-30
271664,51389,2000-09-09,2001-09-09
78212,40000,1985-05-24,1986-05-24
499858,54817,1987-05-20,1988-05-19
287295,68082,1997-01-08,1998-01-08
92237,50796,2001-10-08,9999-01-01
269757,47096,2001-11-19,9999-01-01
448126,44148,1999-07-23,2000-07-22
209824,52844,1994-04-12,1995-02-15
288168,57793,1993-04-20,1994-04-20
210050,42984,1995-07-16,1996-07-15
42550,62434,1987-06-30,1988-06-29
251200,51509,1995-12-23,1996-12-22
407840,55554,1993-04-10,1994-04-10
456344,116586,1999-10-06,2000-10-05
435056,62448,2001-09-05,9999-01-01
422304,54574,1988-10-27,1989-10-27
66229,81480,1989-01-05,1990-01-05
417767,40000,1997-05-17,1998-05-17
202352,54133,1987-06-08,1988-06-07
263374,40296,1991-12-18,1992-12-17
85643,67858,1988-07-07,1989-07-07
495012,40000,1989-08-14,1990-08-14
277746,44310,1997-02-09,1998-02-09
82465,68767,2000-06-18,2001-06-18
483479,51737,2001-07-08,2002-07-08
460051,43776,1996-08-09,1997-08-09
10391,58608,1994-01-28,1995-01-28
481296,76056,1997-09-25,1998-09-25
215129,59355,1998-05-20,1999-05-20
433555,62035,1994-03-27,1995-03-27
426300,66947,1997-08-26,1998-08-26
419093,42445,1994-10-04,1995-10-04
287981,58067,2001-03-31,2002-03-31
109802,53358,2001-06-22,2001-10-18
291200,44594,1992-09-16,1993-09-16
15709,61356,1985-03-11,1986-03-11
469467,48255,1995-03-05,1996-03-04
90779,50947,2001-03-20,2002-03-20
16638,91452,2000-03-03,2001-03-03
81422,48075,1999-06-25,2000-06-24
249935,49911,1989-01-21,1990-01-21
221095,61360,1990-03-12,1991-03-12
64061,42441,1992-02-10,1993-02-09
452984,102283,1992-11-25,1993-11-25
75708,44955,1999-09-24,2000-09-23
473449,62610,1995-09-22,1996-09-21
39979,84448,1998-02-07,1999-02-07
419906,54109,2001-12-21,9999-01-01
493860,53271,1994-08-06,1995-08-06
66120,58348,1991-09-06,1992-09-05
428898,106870,1999-04-06,2000-04-05
24572,92671,1999-09-17,2000-09-16
276519,82678,1992-11-28,1993-03-31
407703,43803,1987-09-20,1988-09-19
234545,43130,1999-07-29,2000-07-28
491544,64779,1989-12-24,1990-12-24
105239,71323,1996-05-10,1997-05-10
448326,69526,1994-09-17,1995-09-17
21827,85600,1991-07-28,1992-07-27
63565,71974,2002-06-13,9999-01-01
73623,53185,1994-09-18,1995-09-18
445305,43214,1997-12-21,1998-12-21
26002,85592,1998-03-09,1999-03-09
458027,56710,1992-07-11,1993-07-11
67645,57966,1987-07-07,1988-07-06
211016,73410,1992-04-23,1993-04-23
252214,75671,1992-08-31,1993-08-31
270432,62997,1999-06-10,2000-06-09
34538,54414,1993-02-21,1994-02-21
67911,62175,1991-10-26,1992-10-25
34895,60219,2002-07-29,9999-01-01
291297,40000,1994-09-09,1995-09-09
95605,59277,1994-03-17,1995-03-17
433908,64548,1999-07-09,2000-07-08
417968,70125,1999-08-01,2000-04-25
43689,87524,2002-07-27,9999-01-01
87289,52105,1992-01-28,1993-01-27
98262,64692,1997-08-29,1998-08-29
93269,49933,2001-08-26,9999-01-01
68648,56214,1994-04-01,1995-04-01
10360,43073,2001-09-03,9999-01-01
479135,40000,1989-05-02,1990-05-02
53045,68070,1995-09-13,1996-09-12
77957,58693,2000-07-08,2001-07-08
21142,85013,1996-07-05,1997-07-05
294939,45749,1987-05-01,1988-04-30
410513,91393,2001-04-14,2002-04-14
415683,61907,1996-07-28,1997-07-28
409940,85290,2002-05-15,9999-01-01
483706,92743,2000-10-11,2001-10-11
458056,44739,1986-01-03,1987-01-03
18206,67991,1996-12-17,1997-12-17
209061,55267,1991-08-15,1992-08-14
212933,75773,1992-03-12,1993-03-12
86147,66587,2002-06-01,9999-01-01
456499,53126,1996-12-23,1997-12-23
48753,66883,1987-06-22,1988-06-21
211076,47152,1997-06-20,1998-06-20
423297,50223,1990-09-20,1991-09-20
423525,68571,1988-12-13,1989-12-13
267034,97516,1997-08-16,1998-08-16
215196,44846,1988-05-07,1989-05-07
61989,79818,1994-01-21,1995-01-21
80024,40000,1990-09-25,1991-09-25
429310,73207,1996-06-06,1997-06-06
418065,41380,1997-06-15,1998-06-15
436759,43558,1999-05-31,2000-05-30
93227,81203,1993-05-25,1994-05-25
482034,53253,2001-12-08,9999-01-01
27874,65293,1996-03-30,1997-03-30
248674,59889,2001-06-28,2002-06-28
261244,59040,1997-09-24,1998-09-24
239494,49806,1990-02-14,1991-02-14
292983,71777,2000-05-29,2001-05-29
105232,70107,2001-06-21,2002-06-21
293913,79937,1999-05-22,2000-05-21
485171,50841,2000-03-05,2001-03-05
262502,82112,1996-11-01,1997-11-01
225957,79926,2000-02-12,2001-02-11
108262,51132,1998-09-10,1999-09-10
92459,40000,1990-04-12,1991-04-12
243294,94586,1989-06-21,1990-06-21
225968,44085,1987-02-10,1988-02-10
43192,56939,1997-11-19,1998-11-19
104106,69239,1994-07-11,1994-08-30
92408,52705,1997-02-23,1998-02-23
268190,88928,1993-01-08,1993-05-05
72030,61938,1997-10-10,1998-10-10
452278,50612,2001-11-04,9999-01-01
233984,43310,1999-09-26,2000-09-25
451767,56936,1994-03-24,1995-03-24
50401,52970,1993-01-20,1994-01-20
209133,48102,1993-07-01,1994-07-01
104052,82536,1995-03-31,1996-03-30
294998,56752,2000-08-16,2001-08-16
405294,106595,2000-07-06,2001-07-06
264417,68317,1999-11-17,2000-11-16
273092,75625,1996-07-05,1997-07-05
282576,69626,1996-03-30,1997-03-30
440351,77896,1995-05-10,1996-05-09
470997,94323,1997-04-24,1998-04-24
272821,65668,1998-07-31,1999-07-31
89056,82252,1996-12-28,1997-12-28
454059,69025,1996-08-15,1997-08-15
218668,63139,1994-11-09,1995-11-09
462706,44568,1988-04-10,1989-04-10
403958,59747,1999-08-11,2000-08-10
221680,79578,1997-01-26,1998-01-26
449649,76269,1992-11-25,1993-11-25
465302,95847,2000-05-28,2001-05-28
206328,40000,1992-01-01,1992-12-31
17327,49767,1989-06-03,1990-06-03
494869,74450,1996-10-26,1997-10-26
101756,89620,2002-01-14,9999-01-01
263681,65060,2001-04-26,2002-04-26
279774,61027,1996-11-24,1997-11-24
217410,68182,2001-05-14,2002-05-14
243215,77254,1993-12-21,1994-12-21
298482,60057,2000-03-27,2001-03-27
219249,74141,2001-11-30,9999-01-01
482428,51870,1996-01-09,1997-01-08
75347,43681,1995-01-25,1996-01-25
452060,45136,1999-03-04,2000-03-03
413719,40000,1985-09-02,1986-09-02
408620,68298,1994-05-24,1995-05-24
412454,76757,1991-04-27,1992-04-26
273444,74820,1996-12-25,1997-12-25
496901,69950,1995-10-21,1996-10-20
485613,64025,1998-10-03,1999-10-03
466563,56411,1999-09-08,2000-09-07
103582,55478,1995-01-24,1996-01-24
487729,52090,1999-08-30,2000-08-29
236335,57277,1997-12-20,1998-12-20
62117,40000,1994-06-10,1995-06-10
479211,54478,1995-05-25,1996-05-24
255799,52455,1997-08-03,1998-08-03
41154,48320,2000-05-21,2001-05-21
204575,56291,1997-02-09,1998-02-09
420696,84839,1992-01-08,1993-01-07
456379,82226,1999-03-11,2000-03-10
54149,84932,2001-12-22,9999-01-01
495843,40000,1996-07-18,1997-07-18
239423,82138,1994-07-12,1995-07-12
406820,62918,1998-02-20,1999-02-20
401503,83288,1999-11-24,2000-11-23
83633,54036,1993-07-23,1994-07-23
238097,75041,1987-07-30,1988-07-29
472139,90292,1993-03-04,1994-03-04
424612,60300,1998-01-26,1999-01-26
81476,87908,2000-03-11,2001-03-11
23858,61292,1991-10-01,1992-09-30
296212,76371,1999-06-28,2000-06-27
46295,41230,2000-09-30,2001-09-30
447817,101262,1991-07-06,1992-07-05
449419,52926,1997-10-04,1998-10-04
455503,53287,1996-10-17,1997-10-17
487240,45222,1994-01-17,1995-01-17
261550,96990,2000-04-01,2001-04-02
257974,50174,1991-01-03,1992-01-03
449447,61547,1993-12-12,1994-12-12
245724,53887,2002-03-20,9999-01-01
33899,55344,1994-12-31,1995-12-31
19562,43583,1996-04-19,1997-04-19
226242,48629,1997-10-21,1998-10-21
203364,71032,1995-09-13,1996-09-12
411163,47609,1993-09-22,1994-09-22
287378,111081,1997-07-01,1998-07-01
239097,70070,2001-01-14,2002-01-14
212405,54582,1997-12-20,1998-12-20
256074,62809,1997-05-29,1998-05-29
258823,43765,1994-08-27,1995-08-27
424547,72882,2002-06-28,9999-01-01
252025,48873,1997-11-07,1998-11-07
418446,50086,2001-11-02,9999-01-01
404948,87022,1998-07-20,1999-07-20
97184,71411,1999-10-22,2000-10-21
472529,43828,1988-10-09,1989-10-09
251031,62096,2001-09-02,9999-01-01
41869,58900,2002-03-27,9999-01-01
449897,90366,1997-11-29,1998-11-29
449798,102668,1998-04-22,1999-04-22
417327,90723,1996-03-27,1997-03-27
47542,90868,2001-01-03,2002-01-03
228847,59981,1995-01-09,1996-01-09
92122,52201,1997-12-05,1998-12-05
106790,48829,1997-04-05,1998-04-05
209201,69333,2001-09-02,9999-01-01
267881,61473,1993-09-03,1994-09-03
232374,61113,2000-08-10,2001-08-10
410609,79117,2000-01-29,2001-01-28
402082,42626,1986-10-22,1987-10-22
415706,65732,1989-05-05,1990-05-05
262081,55630,1989-11-20,1990-11-20
100295,91204,1994-01-21,1995-01-21
53984,53789,1999-08-30,2000-08-29
265580,41930,1999-06-10,2000-06-09
440630,67472,2000-02-24,2001-02-23
253746,50292,1998-06-20,1999-06-20
22416,50277,1989-03-05,1990-03-05
224035,89690,1999-11-02,2000-11-01
54530,41396,1997-05-06,1998-05-06
219783,56782,1998-06-24,1999-06-24
265434,51768,1995-09-25,1996-09-24
16516,75136,2000-05-17,2001-05-17
246765,69880,2001-04-05,2002-04-04
32458,55916,1994-12-13,1995-12-13
51372,57722,1995-10-19,1996-10-18
227323,81197,1999-12-06,2000-12-05
246162,65197,1994-12-03,1995-12-03
222808,45079,1991-11-05,1992-07-27
295172,58262,1996-09-14,1997-09-14
13241,75802,1993-06-19,1994-06-19
483510,78214,2001-09-08,9999-01-01
441221,58133,1999-10-04,2000-10-03
89219,81876,1990-07-21,1991-07-21
499190,95974,1999-06-09,2000-06-08
95257,43185,1988-04-05,1989-04-05
66142,63140,1998-06-13,1999-06-13
92593,52490,1996-09-16,1997-09-16
295626,51725,1994-09-17,1995-09-17
13881,60504,1996-06-08,1997-06-08
30526,68408,1995-08-02,1996-08-01
425459,44684,1999-08-26,2000-04-09
238360,104924,1987-10-27,1988-10-26
466355,77163,1999-02-07,2000-02-07
208959,71563,1998-10-20,1999-10-20
400768,58536,1992-09-29,1993-09-29
408710,93905,1993-09-03,1994-09-03
428593,75110,1992-04-04,1993-04-05
59763,97805,1999-02-13,2000-02-13
417494,71320,1992-06-28,1993-06-28
436904,96528,1994-04-09,1995-04-09
495506,63711,1997-06-24,1998-06-24
454342,50537,2000-06-16,2000-09-19
40192,115851,2000-09-07,2001-09-07
401258,55982,1998-01-19,1999-01-19
283222,56394,1991-03-28,1992-03-27
79079,66763,1998-11-11,1999-11-11
446168,79505,1999-01-23,2000-01-23
244505,63360,1999-09-24,2000-09-23
258777,122913,1994-05-21,1995-05-21
238518,78137,1990-06-28,1991-06-28
61708,62123,1991-05-21,1992-05-20
50775,57969,2001-10-22,9999-01-01
485268,79526,1991-07-31,1992-07-30
473383,63613,1992-02-19,1993-02-18
269116,71824,1992-08-28,1993-08-28
48951,69930,1994-04-26,1995-04-26
264468,69555,2001-01-23,2002-01-23
81580,41440,1999-07-20,2000-07-19
240073,66436,1999-03-11,2000-03-10
402862,45209,1995-03-13,1996-03-12
13875,66238,2002-01-18,9999-01-01
18397,43895,1992-10-05,1993-10-05
62852,64276,1992-03-03,1993-03-03
278185,52535,1989-07-05,1990-07-05
445721,46215,1993-05-17,1994-05-17
55725,52694,1998-01-29,1999-01-29
233719,68198,1990-02-26,1991-02-26
270704,58827,1989-10-15,1990-10-15
69832,42936,2001-12-12,9999-01-01
48416,70589,2000-01-02,2001-01-01
409225,54927,1996-04-12,1997-04-12
211043,49237,1997-04-12,1998-04-12
479898,41788,1991-07-23,1992-07-22
289013,70964,1994-02-03,1995-02-03
43838,68082,2000-11-04,2001-07-07
